percent = 1,percent = 3,percent = 5
4.68045505078599e-07,8.099246272253634e-06,4.663420791878141e-06
1.7155335341657995e-07,5.639218950386877e-07,5.732921896769989e-05
8.476757462149335e-07,1.2593968643154406e-05,8.517587852864124e-06
4.5056009037308235e-06,5.654498140935136e-06,1.1996514789109694e-06
6.512206605643691e-08,8.915425673192776e-07,5.033330154853792e-06
1.4961233141834094e-06,2.4920152918601985e-06,1.2545566731435967e-06
7.886589652628823e-06,1.4816043081387512e-07,1.965013871730361e-06
2.34957738329255e-07,6.211571009776577e-06,4.362843556970641e-05
2.209727590021735e-07,1.586835739035426e-05,1.0667067043410052e-06
7.346614268500778e-08,9.271946516788603e-07,1.6500721278143215e-06
1.2452478728567441e-06,4.961863708445e-06,4.38413146860881e-06
8.216042449948898e-07,1.320290396530344e-06,2.50614551650135e-05
1.4820565528433908e-06,7.742893659136051e-07,4.026455034020607e-05
5.276586284556623e-08,7.329029258722419e-07,2.9111986548712744e-06
2.237313689702961e-06,3.4241600138112135e-06,2.6031575793103485e-06
2.24798647870666e-06,8.101435373627795e-07,2.105595724431762e-05
7.057088694043631e-07,9.113361250731652e-06,5.000727135753487e-05
4.780284404186657e-07,4.2619584071770075e-06,1.3277015784561372e-05
3.4543063536972265e-07,2.4111233197028206e-06,1.6053787678096837e-05
3.0900880360511994e-08,7.168310051545441e-06,1.6027625687662147e-05
5.956264910888718e-07,1.4572730880371723e-05,3.396052772284336e-06
7.067704343616513e-06,3.155405852280572e-05,3.3863767436243902e-06
4.796805829079712e-08,6.982555878536865e-06,1.3907737004964108e-06
7.711751349731445e-07,2.0516308515247005e-05,3.101506285632489e-06
3.3867949740850926e-06,1.6698826302648448e-05,1.0769507923686283e-06
6.378518797152603e-08,6.65756022714842e-07,2.845497326193992e-06
5.310198879995654e-07,3.7846835872889514e-07,4.27880302567516e-06
3.0732599858398e-06,1.0837497601609983e-06,3.2242261350332376e-06
3.792569304675674e-07,1.726381510699824e-05,9.08063176250227e-06
9.252887072284492e-07,3.309143832348774e-07,8.520396810842664e-05
1.2550460005932964e-06,6.442079362344969e-07,9.75339356873866e-07
1.0594520373801378e-06,7.924414890950469e-06,2.0226474396656895e-05
1.3741634900319535e-06,5.5446753359527465e-06,2.3286456581796665e-06
3.1690548768415323e-08,1.7242048926441303e-05,3.524226075862468e-05
9.543498033015374e-07,1.5676673932667875e-06,3.3932349591935274e-06
3.9341106672175384e-07,3.7540508625840106e-06,5.276250865199654e-06
2.719505847434577e-06,9.159802161496863e-07,3.4901991031234435e-06
2.632354295349587e-07,2.3057332076126332e-05,1.1618049657934722e-05
7.326341174243957e-08,1.1642982633310779e-05,3.222459047589916e-06
7.669434158277526e-07,5.416540600975105e-06,9.419911250097014e-06
4.890984200225989e-07,5.71389751022445e-07,7.322578779131036e-06
3.881608672691785e-07,3.6371328421806156e-07,6.648021725308719e-06
1.7089702048408898e-06,1.1647368585232689e-05,5.403173832155772e-06
2.5215980096256604e-07,1.8241011214377078e-06,6.157526867450398e-05
8.563465602009952e-08,1.367951185857624e-06,2.592073191116651e-05
1.71398545302768e-06,3.5029292588506117e-06,1.580748889297801e-05
1.3826222752383605e-06,4.900262752654385e-06,1.631493943858361e-05
1.4167838420752893e-06,1.2341439065367467e-05,1.4611165796590374e-05
9.801907306284504e-08,2.9579244852273583e-06,1.9540567321575602e-06
7.276866999538912e-07,3.995491114414294e-07,3.6626197221843896e-05
1.9322162807560577e-07,8.103045249952504e-06,4.725579132129702e-06
2.5754622851082064e-07,1.0407983833617163e-05,3.3478290591533956e-05
6.779519439424367e-07,2.9582202249970636e-05,3.931871006500075e-06
3.0259862823360984e-06,4.509883085582156e-05,1.4378424115114906e-06
7.398427887247964e-07,3.3673850575017807e-06,5.865934156173285e-06
9.112907643428072e-08,2.884811596679681e-06,7.123580368223182e-07
2.275796660912652e-06,3.7170700677865195e-07,1.0235166784974872e-05
9.634344224110582e-08,7.387849563394503e-06,2.361321284105656e-05
2.905647703187072e-06,3.652416452573244e-06,5.400147618787009e-07
3.239040271746415e-07,1.8587262461970277e-06,4.352268256250102e-06
8.085239715427039e-07,9.32312869424777e-06,4.694959241860067e-05
1.9496124167239286e-06,1.8060261579388548e-06,5.72293628356952e-06
1.5616761357645702e-06,1.9900925536426876e-05,3.76621144002739e-05
1.316584268844527e-07,8.56766905081125e-07,6.853481947889796e-07
1.8611687789426554e-06,3.5226777854796277e-07,0.0001248323822514517
1.6114017619264839e-06,2.609265944262647e-06,5.783655088925852e-05
1.8732925681605698e-07,9.121328140252971e-06,2.1656006918324938e-06
5.224164136246951e-07,1.2782870079540253e-07,2.2335425111860207e-06
3.6304341446473066e-07,1.2669512001681366e-06,4.108567113945127e-05
3.2849744976044804e-06,1.8757215629325376e-07,8.076686730352371e-05
3.8071698182497467e-07,2.573600466759283e-06,2.5874716835085238e-05
8.669899959730333e-08,1.8304867958739098e-05,2.0468050354082845e-06
9.130944598321771e-08,1.6438523920370575e-07,3.4788409798791606e-06
2.2434002693674625e-07,1.3424590415608131e-06,3.980682121151454e-06
2.530074549627018e-06,1.8544824040262486e-05,9.608444000867636e-06
8.008234079049717e-08,2.448075964958989e-06,2.6009658739093744e-05
1.8322150707269745e-06,5.207138208459276e-07,2.245332931546479e-05
3.6668643183625925e-07,7.895353756511344e-07,3.289483114140477e-05
1.318847326780601e-06,3.5480691820435364e-06,6.613398825732519e-05
2.199900032099066e-06,4.665914457312728e-05,0.00018818299281830796
1.7111715501479465e-06,3.888339833256024e-07,7.077049725251431e-07
